,item,tag,vec
3723,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
3724,0,"\uD83D\uDE02",
3725,0,"\uD83D\uDE0D",
3726,0,"it",
3727,0,"be",
3728,0,"lp",
3729,0,"oh",
3730,0,"ru",
3731,0,"yes",
3732,0,"see",
3733,0,"\uD83D\uDE02",
3734,0,"\uD83D\uDE02",
3735,0,"ba",
3736,0,"\uD83D\uDE01",
3737,0,"\uD83D\uDE0D",
3738,0,"really",
3739,0,"im",
3740,0,"or",
3741,0,"\uD83D\uDE02",
3742,0,"im",
3743,0,"\uD83D\uDE02",
3744,0,"oh",
3745,0,"\uD83D\uDE18",
3746,0,"im",
3747,0,"mo",
3748,0,"\uD83D\uDE02",
3749,0,"it was",
3750,0,"it was",
3751,0,"do",
3752,0,"don't",
3753,0,"are",
3754,0,"are you",
3755,0,"man",
3756,0,"\uD83D\uDE02",
3757,0,"ch",
3758,0,"it",
3759,0,"exactly",
3760,0,"night",
3761,0,"\uD83D\uDE0D",
3762,0,"oh",
3763,0,"\uD83D\uDE0A",
3764,0,"im",
3765,0,"get",
3766,0,"ohhhh",
3767,0,"\uD83D\uDE01\uD83D\uDE01\uD83D\uDE01",
3768,0,"\uD83D\uDE02",
3769,0,"he",
3770,0,"lit",
3771,0,"on",
3772,0,"are",
3773,0,"are you",
3774,0,"ok",
3775,0,"ok \uD83D\uDE0A",
3776,0,"fr",
3777,0,"i love",
3778,0,"i am",
3779,0,"\uD83D\uDE02",
3780,0,"oh",
3781,0,"\uD83D\uDE01",
3782,0,"yes",
3783,0,"\uD83D\uDE0D",
3784,0,"mo",
3785,0,"you",
3786,0,"sta",
3787,0,"kiss",
3788,0,"\uD83D\uDE0D",
3789,0,"\uD83D\uDE0D",
3790,0,"\uD83D\uDE02",
3791,0,"the",
3792,0,"\uD83D\uDE01\uD83D\uDE01\uD83D\uDE01\uD83D\uDE01",
3793,0,"ohhh",
3794,0,"\uD83D\uDE09",
3795,0,"oo",
3796,0,"\uD83D\uDE01",
3797,0,"\uD83D\uDE23",
3798,0,"do",
3799,0,"\uD83D\uDE01",
3800,0,"oh yes",
3801,0,"sh",
3802,0,"sha",
3803,0,"\uD83D\uDE02",
3804,0,"\uD83D\uDE02",
3805,0,"mmmmmmm",
3806,0,"\uD83D\uDE02",
3807,0,"ohh",
3808,0,"oh",
3809,0,"no",
3810,0,"now",
3811,0,"check",
3812,0,"go",
3813,0,"good",
3814,0,"helloo",
3815,0,"hmm",
3816,0,"you",
3817,0,".....",
3818,0,"uhhhh",
3819,0,"okay",
3820,0,"well",
3821,0,"very",
3822,0,"buy",
3823,0,"right",
3824,0,"hehe",
3825,0,"hehehe",
3826,0,"ah",
3827,0,"......",
3828,0,"hehe",
3829,0,"hehehe",
3830,0,"now",
3831,0,"thanks",
3832,0,".....",
3833,0,"....",
3834,0,"okay",
3835,0,"okay...",
3836,0,"okay..",
3837,0,"hehehe",
3838,0,"oh lol",
3839,0,"i'll try",
3840,0,"alright",
3841,0,"and",
3842,0,"hehe",
3843,0,"hehehe",
3844,0,"sorry",
3845,0,"and",
3846,0,"so",
3847,0,"and",
3848,0,"and",
3849,0,"there",
3850,0,"hi",
3851,0,"ho",
3852,0,"hi",
3853,0,"hi there",
3854,0,"hi",
3855,0,"hi there",
3856,0,"i'm good",
3857,0,"hi",
3858,0,"you",
3859,0,"hi",
3860,0,"lov",
3861,0,"st",
3862,0,"im",
3863,0,"mir",
3864,0,"hi",
3865,0,"but",
3866,0,"back",
3867,0,"so",
3868,0,"so",
3869,0,"lol",
3870,0,"new",
3871,0,"im",
3872,0,"im not",
3873,0,"im not",
3874,0,"yup",
3875,0,"add",
3876,0,"no",
3877,0,"no",
3878,0,"done",
3879,0,"yup",
3880,0,"so",
3881,0,"lol",
3882,0,"yup",
3883,0,"but",
3884,0,"so",
3885,0,"i guess",
3886,0,"small",
3887,0,"he",
3888,0,"no",
3889,0,"not",
3890,0,"what",
3891,0,"nat",
3892,0,"i did",
3893,0,"to",
3894,0,"to",
3895,0,"nat",
3896,0,"and u",
3897,0,"and",
3898,0,"yip",
3899,0,"think",
3900,0,"so",
3901,0,"do",
3902,0,"nat",
3903,0,"why",
3904,0,"it",
3905,0,"yeah",
3906,0,"ac",
3907,0,"im",
3908,0,"this",
3909,0,"ok",
3910,0,"wait",
3911,0,"don't",
3912,0,"don't worry",
3913,0,"about",
3914,0,"hahah",
3915,0,"best",
3916,0,"he",
3917,0,"don't",
3918,0,"lol",
3919,0,"yip",
3920,0,"nice",
3921,0,"sh",
3922,0,"yeah",
3923,0,"lol",
3924,0,"yeah",
3925,0,"ok",
3926,0,"what",
3927,0,"thanks",
3928,0,"no",
3929,0,"no",
3930,0,"too",
3931,0,"and",
3932,0,"am",
3933,0,"and",
3934,0,"im",
3935,0,"ice",
3936,0,"ok",
3937,0,"so",
3938,0,"night",
3939,0,"yip",
3940,0,"ok",
3941,0,"oh",
3942,0,"so",
3943,0,"think",
3944,0,"morning",
3945,0,"he",
3946,0,"morning",
3947,0,"phone",
3948,0,"good",
3949,0,"goo",
3950,0,"and",
3951,0,"well",
3952,0,"rey",
3953,0,"nope",
3954,0,"bi",
3955,0,"but",
3956,0,"nope",
3957,0,"i have",
3958,0,"nope",
3959,0,"he",
3960,0,"yup",
3961,0,"will",
3962,0,"yeah",
3963,0,"think",
3964,0,"yes",
3965,0,"morning",
3966,0,"guys",
3967,0,"i know",
3968,0,"i have",
3969,0,"i think",
3970,0,"have",
3971,0,"no",
3972,0,"and",
3973,0,"and",
3974,0,"what",
3975,0,"ok",
3976,0,"sure",
3977,0,"yes",
3978,0,"no problem",
3979,0,"no",
3980,0,"oo",
3981,0,"yes",
3982,0,"no problem",
3983,0,"i love u",
3984,0,"i love u",
3985,0,"wa",
3986,0,"ok",
3987,0,"ok",
3988,0,"you",
3989,0,"you ok",
3990,0,"hiii",
3991,0,"what",
3992,0,"sh",
3993,0,"mo",
3994,0,"mo",
3995,0,"mo",
3996,0,"are",
3997,0,"hurry",
3998,0,"mo",
3999,0,"why",
4000,0,"why not",
4001,0,"love",
4002,0,"lol",
4003,0,"no",
4004,0,"yea",
4005,0,"happy",
4006,0,"i'm",
4007,0,"happy",
4008,0,"you",
4009,0,"ok",
4010,0,"ok",
4011,0,"yeah",
4012,0,"yea",
4013,0,"yeah",
4014,0,"be",
4015,0,"lol",
4016,0,"im",
4017,0,"lo",
4018,0,"why",
4019,0,"lu",
4020,0,"ok",
4021,0,"hahahaha",
4022,0,"bien",
4023,0,"hahah",
4024,0,"hahaha",
4025,0,"bueno no",
4026,0,"no",
4027,0,"\uD83D\uDE02",
4028,0,"yea",
4029,0,"\uD83D\uDE02",
4030,0,"hahaha",
4031,0,"hahahah",
4032,0,"be",
4033,0,"hahahahahahha",
4034,0,"lele",
4035,0,"wassup",
4036,0,"damn",
4037,0,"damn",
4038,0,"uh",
4039,0,"\uD83D\uDC4C",
4040,0,"ki",
4041,0,"good",
4042,0,"goodnight",
4043,0,"\uD83D\uDC4C",
4044,0,"well",
4045,0,"\uD83D\uDC4C",
4046,0,"\uD83D\uDC4C",
4047,0,"what",
4048,0,"nah",
4049,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4050,0,"see",
4051,0,"how",
4052,0,"oh",
4053,0,"oh",
4054,0,"wait",
4055,0,"damn",
4056,0,"what",
4057,0,"what?",
4058,0,"wha",
4059,0,"you",
4060,0,"oh",
4061,0,"oh",
4062,0,"oh ok",
4063,0,"thank",
4064,0,"haha",
4065,0,"\uD83D\uDE02",
4066,0,"\uD83D\uDE0A",
4067,0,"yes",
4068,0,"haha",
4069,0,"\uD83D\uDE02",
4070,0,"\uD83D\uDE02",
4071,0,"ok",
4072,0,"\uD83D\uDE02",
4073,0,"\uD83D\uDE02",
4074,0,"what",
4075,0,"oh",
4076,0,"\uD83D\uDE02",
4077,0,"hey baby",
4078,0,"ok",
4079,0,"will",
4080,0,"ye",
4081,0,"yes",
4082,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4083,0,"aaaaa",
4084,0,"with",
4085,0,"❤",
4086,0,"❤",
4087,0,"why",
4088,0,"\uD83D\uDE22",
4089,0,"ok",
4090,1,"ok",
4091,0,"why",
4092,0,"why",
4093,0,"why",
4094,0,"?",
4095,0,":)",
4096,0,"yeah",
4097,0,"he",
4098,0,"di",
4099,0,"kiss",
4100,0,"hahahahahah",
4101,0,"\uD83D\uDE02",
4102,0,"alright",
4103,0,"fuck",
4104,0,"will do",
4105,0,"❤❤❤❤❤",
4106,0,"whats up",
4107,0,"ok",
4108,0,"no",
4109,0,"fuck",
4110,0,"fuck off",
4111,0,"no",
4112,0,"fuck",
4113,0,"fuck off",
4114,0,"why",
4115,0,"ahh",
4116,0,"by",
4117,0,"nah",
4118,0,"ahh",
4119,0,"ahh",
4120,0,"ok",
4121,0,"fuck",
4122,0,"fuck",
4123,0,"fuck",
4124,0,"fuck off",
4125,0,"goo",
4126,0,"go",
4127,0,"yeah",
4128,0,"oh",
4129,0,"hi",
4130,0,"me",
4131,0,"au",
4132,0,"moze",
4133,0,"moze",
4134,0,"nista",
4135,0,"ok",
4136,0,"sam",
4137,0,"da",
4138,0,"sta",
4139,0,"mar",
4140,0,"\uD83D\uDE02",
4141,0,"fuck",
4142,0,"whats",
4143,0,"nah",
4144,0,"for",
4145,0,"no worries",
4146,0,"sound",
4147,0,"answer",
4148,0,"people",
4149,0,"join",
4150,0,"so",
4151,0,"so",
4152,0,"so",
4153,0,"no",
4154,0,"no worries",
4155,0,"alright",
4156,0,"no worries",
4157,0,"i don't care",
4158,0,"i don't",
4159,0,"really",
4160,0,"\uD83D\uDE02",
4161,0,"haha",
4162,0,"bye",
4163,0,"hahaha",
4164,0,"hahaha",
4165,0,"he",
4166,0,"ho",
4167,0,"ho",
4168,0,"qu",
4169,0,"\uD83D\uDE0D",
4170,0,"\uD83D\uDE0D\uD83D\uDE0D\uD83D\uDE0D",
4171,0,"\uD83D\uDE0D",
4172,0,"\uD83D\uDE0D",
4173,0,"\uD83D\uDE0D",
4174,0,"daa",
4175,0,"kik",
4176,0,"\uD83D\uDE0D\uD83D\uDE0D",
4177,0,":(",
4178,0,":(",
4179,0,"ne",
4180,0,"to",
4181,0,"\uD83D\uDE0D\uD83D\uDE0D\uD83D\uDE0D",
4182,0,"to",
4183,0,"\uD83D\uDE0A\uD83D\uDE0A",
4184,0,"\uD83D\uDE0A\uD83D\uDE0A",
4185,0,"\uD83D\uDE0A\uD83D\uDE0A",
4186,0,"jas",
4187,0,"kik",
4188,0,"\uD83D\uDE07\uD83D\uDE07\uD83D\uDE07",
4189,0,"i'm bored",
4190,0,"hannah",
4191,0,"okayyy",
4192,0,"yea",
4193,0,"yeah",
4194,0,"yeah",
4195,0,"yeah i know",
4196,0,"lol",
4197,0,"lo",
4198,0,"with",
4199,0,"lo",
4200,0,"yeah",
4201,0,"yeah",
4202,0,"ik",
4203,0,"i kno",
4204,0,"i know",
4205,0,"in",
4206,0,"ba",
4207,0,"no",
4208,0,"yea",
4209,0,"yeah",
4210,0,"too",
4211,0,"huh",
4212,0,"not sure",
4213,0,"up",
4214,0,"why",
4215,0,"no",
4216,0,"lol",
4217,0,"\uD83D\uDE02",
4218,0,"sorry",
4219,0,"sarah",
4220,0,"nite",
4221,0,"rea",
4222,0,"\uD83D\uDE02",
4223,0,"angel",
4224,0,"ok",
4225,0,"im not",
4226,0,"im",
4227,0,"im fine",
4228,0,"nop",
4229,0,"nope",
4230,0,"i love u",
4231,0,"not me",
4232,0,"ok",
4233,0,"yep",
4234,0,"yep",
4235,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4236,0,"yea",
4237,0,"so",
4238,0,"me to",
4239,0,"i love",
4240,0,"emm",
4241,0,"omg",
4242,0,"omg",
4243,0,"ice",
4244,0,"ne",
4245,0,"ne",
4246,0,"no",
4247,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4248,0,"yea",
4249,0,"fuck",
4250,0,"so",
4251,0,"haha",
4252,0,"do",
4253,0,"haha",
4254,0,"ok",
4255,0,"lol",
4256,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4257,0,"no idea",
4258,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4259,0,"what",
4260,0,"he",
4261,0,"hi",
4262,1,"hi",
4263,0,"ok",
4264,0,"okay",
4265,0,"awe",
4266,0,"no",
4267,0,"hahahah",
4268,0,"am sorry",
4269,0,"am sorry",
4270,0,"i don't",
4271,0,"good",
4272,0,"oh no",
4273,0,"yes",
4274,0,"\uD83D\uDE02",
4275,0,"oh",
4276,0,"well",
4277,0,"ew",
4278,0,"you home",
4279,0,"well",
4280,0,"im",
4281,0,"hope so",
4282,0,"good!",
4283,0,"\uD83D\uDE02",
4284,0,"why?",
4285,0,"exactly",
4286,0,"good!",
4287,0,"well",
4288,0,"yes",
4289,0,"what",
4290,0,"goo",
4291,0,"ok",
4292,0,"wha",
4293,0,"what",
4294,0,"al",
4295,1,"al",
4296,0,"night",
4297,0,"night",
4298,0,"goo",
4299,1,"goo",
4300,0,"lo",
4301,0,"wy",
4302,0,"wyd",
4303,0,"nb",
4304,0,"streaks",
4305,0,"\uD83D\uDE0D",
4306,0,"hello",
4307,0,"wy",
4308,0,"hello",
4309,0,"wyd",
4310,0,"same",
4311,0,"cheers",
4312,0,"fuck",
4313,0,"why",
4314,0,"wy",
4315,0,"new",
4316,0,"nah",
4317,0,"hea",
4318,0,"he",
4319,0,"haha",
4320,0,"wrong",
4321,0,"cheers",
4322,0,"ho",
4323,0,"not bad",
4324,0,"chilling",
4325,0,"i love u",
4326,0,"i miss u",
4327,0,"..",
4328,0,"to",
4329,0,"babe",
4330,0,"the",
4331,0,"what",
4332,0,"im",
4333,0,"wha",
4334,0,"what",
4335,0,"yes",
4336,0,"ok",
4337,0,"po",
4338,0,"now",
4339,0,"yeah",
4340,0,"i know",
4341,0,"im",
4342,0,"you",
4343,0,"assalamualaikum",
4344,0,"ok",
4345,0,"ok bae",
4346,0,"yes",
4347,0,"no",
4348,0,"i have",
4349,0,"no",
4350,0,"me",
4351,0,"yes",
4352,0,"ka",
4353,0,"ev",
4354,1,"ev",
4355,0,"\uD83D\uDE0A",
4356,0,"\uD83D\uDE18",
4357,1,"\uD83D\uDE18",
4358,0,"my",
4359,0,"your",
4360,0,"baby",
4361,0,"he",
4362,0,"dea",
4363,0,"ok",
4364,0,"po",
4365,0,"mu",
4366,0,"ik",
4367,0,"po",
4368,0,"yeap",
4369,0,"\uD83D\uDE02",
4370,0,"pse",
4371,0,"here",
4372,0,"po",
4373,0,"po",
4374,0,"po",
4375,0,"hi",
4376,0,"ky",
4377,0,"oki",
4378,0,"yeap",
4379,0,"yeap",
4380,0,"po",
4381,0,"ok",
4382,0,"fi",
4383,0,"hahaha",
4384,0,"eh",
4385,0,"ty",
4386,0,"ok",
4387,0,"ok",
4388,0,"fr",
4389,0,"fr",
4390,0,"do",
4391,0,"po",
4392,0,"\uD83D\uDE02",
4393,0,"car",
4394,0,"po",
4395,0,"ro",
4396,0,"hah",
4397,0,"haha",
4398,0,"new",
4399,0,"ok",
4400,0,"ok",
4401,0,"ok",
4402,0,"..",
4403,0,"no",
4404,0,"ok",
4405,0,"ta",
4406,0,"so",
4407,0,"sorry",
4408,0,"do",
4409,0,"dobro",
4410,0,"put",
4411,0,"\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D",
4412,0,"yea",
4413,0,"yeah",
4414,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4415,0,"never mind",
4416,0,"st",
4417,0,"wa",
4418,0,"you",
4419,0,"he",
4420,0,"ok",
4421,0,"okay",
4422,0,"ho",
4423,0,"yes",
4424,0,"co",
4425,0,"\uD83D\uDE02",
4426,0,"please",
4427,0,"yea",
4428,0,"yeah",
4429,0,"daddy",
4430,0,"lol",
4431,0,"ok",
4432,0,"ok sorry",
4433,0,"ah",
4434,0,"pp",
4435,0,"i love u",
4436,0,"i love u",
4437,0,"i love u",
4438,0,"i love",
4439,0,"i love u",
4440,0,"i love",
4441,0,"..",
4442,0,"and",
4443,0,"po",
4444,0,"lesbian",
4445,0,"so",
4446,0,"well",
4447,0,"no",
4448,0,"❤❤",
4449,0,"yea",
4450,0,"i am",
4451,0,"i forgot",
4452,0,"what",
4453,0,"what?",
4454,0,"no",
4455,0,"i forgot",
4456,0,"kill me",
4457,0,"nope",
4458,0,"nop",
4459,0,"he",
4460,0,"awe",
4461,0,"im",
4462,0,"im good",
4463,0,"❤❤",
4464,0,"idk",
4465,0,"im good",
4466,0,"❤❤❤❤",
4467,0,"i guess",
4468,0,"th",
4469,0,"xd",
4470,0,"\uD83D\uDE02",
4471,0,"i dont",
4472,0,"\uD83D\uDE02",
4473,0,"and",
4474,0,"xd",
4475,0,"xd",
4476,0,"hah",
4477,0,"my",
4478,0,"kiss",
4479,0,"ki",
4480,0,"what",
4481,0,"what?",
4482,0,"yeah",
4483,0,"yeah",
4484,0,"sh",
4485,0,"\uD83D\uDE02\uD83D\uDE02",
4486,0,"\uD83D\uDE02",
4487,1,"\uD83D\uDE02",
4488,0,"\uD83D\uDE02",
4489,0,"no",
4490,0,"no",
4491,0,"yeah",
4492,0,"you",
4493,0,"it",
4494,0,"yeah",
4495,0,"\uD83D\uDE02",
4496,1,"\uD83D\uDE02",
4497,0,"oh my god",
4498,0,"\uD83D\uDE02",
4499,0,"die",
4500,0,"yeah",
4501,0,"but",
4502,0,"\uD83D\uDE02",
4503,1,"\uD83D\uDE02",
4504,0,"\uD83D\uDE02",
4505,0,"haha",
4506,0,"\uD83D\uDE02",
4507,0,"\uD83D\uDE02",
4508,0,"\uD83D\uDE02",
4509,0,"\uD83D\uDE02",
4510,0,"yeah",
4511,0,"yeah",
4512,0,"oke",
4513,0,"love you",
4514,0,"love you",
4515,0,"me too",
4516,0,"i see",
4517,0,"have",
4518,0,"lol",
4519,0,"i know",
4520,0,"night",
4521,0,"i see",
4522,0,"harry potter",
4523,0,"be",
4524,0,"yep",
4525,0,"and",
4526,0,"yep",
4527,0,"yep",
4528,0,"yeah",
4529,0,"mmm",
4530,0,"ka",
4531,0,"happy",
4532,0,"it",
4533,0,"so",
4534,0,"don't worry",
4535,0,"am",
4536,0,"amen",
4537,0,"sal",
4538,0,"sorry",
4539,0,"it",
4540,0,"but",
4541,0,"how",
4542,0,"yes",
4543,0,"i don't understand",
4544,0,"ok",
4545,0,"ok no problem",
4546,0,"ho",
4547,0,"how much",
4548,0,"ok",
4549,0,"ok",
4550,0,"gn",
4551,0,"goo",
4552,0,"wha",
4553,0,"what",
4554,0,"what u doing",
4555,0,"hi",
4556,0,"sup",
4557,0,"sup",
4558,0,"ke",
4559,0,"po",
4560,0,"daaaa",
4561,0,"na so",
4562,0,"sorry",
4563,0,"sorry",
4564,0,"sorry",
4565,0,"yeah",
4566,0,"lo",
4567,0,"really",
4568,0,"pssst",
4569,0,"ya",
4570,0,"xd",
4571,0,"ty",
4572,0,"da",
4573,0,"oww",
4574,0,"xd",
4575,0,"ok",
4576,0,"di",
4577,0,"hey",
4578,0,"mo",
4579,0,"die",
4580,0,"ah",
4581,0,"xd",
4582,0,"xd",
4583,0,"ya",
4584,0,"bad",
4585,0,"true",
4586,0,"awe",
4587,0,"so",
4588,0,"sorry",
4589,0,"yea",
4590,0,"love",
4591,0,"hi",
4592,0,"ok",
4593,0,"ok.",
4594,0,"co",
4595,0,"hi",
4596,0,"yeah",
4597,0,"haha",
4598,0,"\uD83D\uDE18\uD83D\uDE18",
4599,0,"what",
4600,0,"?",
4601,0,"ok",
4602,0,"steve",
4603,0,"hey",
4604,0,"hahahah",
4605,0,"\uD83D\uDE18",
4606,0,"mm",
4607,0,"it",
4608,0,"yes",
4609,0,"it",
4610,0,"do it",
4611,0,"❤",
4612,0,"i know",
4613,0,"❤",
4614,0,"❤",
4615,0,"❤",
4616,0,"❤",
4617,0,"os",
4618,0,"❤",
4619,0,"❤",
4620,0,"❤",
4621,0,"❤",
4622,0,"i'm",
4623,0,"❤",
4624,0,"not",
4625,0,"nothing",
4626,0,"you",
4627,0,":(",
4628,0,"he",
4629,0,"❤",
4630,0,"what",
4631,0,"❤",
4632,0,"❤",
4633,0,"❤",
4634,0,"you",
4635,0,"❤",
4636,0,":'(",
4637,0,"i know",
4638,0,"i know",
4639,0,"❤",
4640,0,"❤",
4641,0,"yes",
4642,0,"yes?",
4643,0,"what",
4644,0,"❤",
4645,0,"there",
4646,0,"ic",
4647,0,"❤",
4648,0,"....",
4649,0,"\uD83D\uDE0A",
4650,0,"\uD83D\uDE02",
4651,0,"im",
4652,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4653,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4654,0,"queen",
4655,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4656,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4657,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4658,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4659,0,"what",
4660,0,"ah",
4661,0,"what",
4662,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4663,0,"yes",
4664,0,"no",
4665,0,"ok",
4666,0,"yes",
4667,0,"no",
4668,0,"what",
4669,0,"sorry",
4670,0,"you",
4671,0,"oh",
4672,0,"i dont",
4673,0,"yes",
4674,0,"yes",
4675,0,"ok",
4676,0,"you",
4677,0,"it",
4678,0,"heart",
4679,0,"in",
4680,0,"it",
4681,0,"yes",
4682,0,"you",
4683,0,"yes",
4684,0,"no",
4685,0,"anime",
4686,0,":)",
4687,0,"i see",
4688,0,"thanks",
4689,0,"yes",
4690,0,"it",
4691,0,"ok",
4692,0,"ok ok",
4693,0,"love",
4694,0,"co",
4695,0,"love",
4696,0,"don't",
4697,0,"tre",
4698,0,"\uD83D\uDE0A",
4699,0,"\uD83D\uDE18",
4700,0,"\uD83D\uDE02\uD83D\uDE02",
4701,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4702,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4703,0,"\uD83D\uDE02\uD83D\uDE02",
4704,0,"ok",
4705,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4706,0,"\uD83D\uDE02\uD83D\uDE02",
4707,0,"\uD83D\uDE0D\uD83D\uDE0D",
4708,0,"\uD83D\uDE02\uD83D\uDE02",
4709,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4710,0,"\uD83D\uDE0A",
4711,0,"\uD83D\uDE18",
4712,0,"\uD83D\uDE02\uD83D\uDE02",
4713,0,"\uD83D\uDE02\uD83D\uDE02",
4714,0,"da",
4715,0,"\uD83D\uDE18\uD83D\uDE18\uD83D\uDE18",
4716,0,"da",
4717,0,"\uD83D\uDE02\uD83D\uDE02",
4718,0,"\uD83D\uDE0D",
4719,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4720,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4721,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4722,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4723,0,"\uD83D\uDE0A",
4724,0,"da",
4725,0,"in",
4726,0,"da",
4727,0,"❤",
4728,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4729,0,"\uD83D\uDE0D",
4730,0,"\uD83D\uDE02",
4731,0,"da",
4732,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4733,0,"da",
4734,0,"\uD83D\uDE0D",
4735,0,"da",
4736,0,"\uD83D\uDE02\uD83D\uDE02",
4737,0,"da",
4738,0,"ok",
4739,0,"hai",
4740,0,"\uD83D\uDE0D",
4741,0,"ok",
4742,0,"in",
4743,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4744,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4745,0,"ok",
4746,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4747,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4748,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4749,0,"no",
4750,0,"ok",
4751,0,"ok",
4752,0,"te",
4753,0,"❤",
4754,0,"❤",
4755,1,"❤",
4756,0,"ok",
4757,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4758,0,"fa",
4759,0,"ok",
4760,0,"no",
4761,0,"te",
4762,0,"te",
4763,0,"i like it",
4764,0,"no",
4765,0,"lmao",
4766,0,"i agree",
4767,0,"\uD83D\uDE02",
4768,0,"bitch",
4769,0,"its true",
4770,0,"\uD83D\uDE02\uD83D\uDE02",
4771,0,"is",
4772,0,"ho",
4773,0,"oh",
4774,0,"oh no",
4775,0,"\uD83D\uDE10",
4776,0,"yea",
4777,0,"yeah",
4778,0,"no",
4779,0,"yeah",
4780,0,"yeah ik",
4781,0,"yeah",
4782,0,"wait",
4783,0,"\uD83D\uDE02\uD83D\uDE02",
4784,0,"its alright",
4785,0,"please",
4786,0,"oh",
4787,0,"oh yeah",
4788,0,"hmm",
4789,0,"true",
4790,0,"true",
4791,0,"oh",
4792,0,"i love you",
4793,0,"night",
4794,0,"how",
4795,0,"no way",
4796,0,"ok",
4797,0,"wud",
4798,0,"\uD83D\uDE02",
4799,0,"mm",
4800,0,"mmm",
4801,0,"mmm",
4802,0,"ok",
4803,0,"ok good",
4804,0,"ok",
4805,0,"no",
4806,0,"nah",
4807,0,"\uD83D\uDE02",
4808,0,"\uD83D\uDE02",
4809,0,"yeah",
4810,0,"yeah",
4811,0,"mmm",
4812,0,"yeah",
4813,0,"yeah",
4814,0,"si",
4815,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4816,0,"so",
4817,0,"hi",
4818,0,"nah",
4819,0,"hm",
4820,0,"tah",
4821,0,"so",
4822,0,"so",
4823,0,"nah",
4824,0,"tah",
4825,0,"so",
4826,0,"hii",
4827,0,"❤",
4828,0,"di",
4829,0,"\uD83D\uDE0D",
4830,0,"no",
4831,0,"no",
4832,0,"\uD83D\uDE02",
4833,0,"\uD83D\uDE0D",
4834,0,"nah",
4835,0,"nah",
4836,0,"so",
4837,0,"ki",
4838,1,"me too",
4839,0,"am",
4840,0,"ok",
4841,0,"im",
4842,0,"\uD83D\uDE0A",
4843,0,"fai",
4844,0,"yeah",
4845,0,"okay",
4846,0,"okay",
4847,0,"no",
4848,0,"no",
4849,0,"you sure?",
4850,0,"oh",
4851,0,"what you doing",
4852,0,"what you doing?",
4853,0,"same",
4854,0,"\uD83D\uDE00",
4855,0,"you too",
4856,1,"you too",
4857,0,"you too",
4858,0,"jajaja",
4859,0,"\uD83D\uDE0B\uD83D\uDE0B\uD83D\uDE0B\uD83D\uDE0B",
4860,0,"okk",
4861,0,"no",
4862,0,"no mames",
4863,0,"idk",
4864,0,"idk",
4865,0,"uh",
4866,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
4867,0,"idk",
4868,0,"di",
4869,0,"sige sige",
4870,0,"sige sige",
4871,0,"oh",
4872,0,"ngayon",
